longitude,latitude,incident_id,date,time,description,type
36.0128172071,-78.957208459,18005714,2018-02-19,14:16,FRAUD - CREDIT CARD/ATM,FRAUD
35.9990635945,-78.8892806106,18005737,2018-02-16,00:00,LARCENY - ALL OTHER,LARCENY
35.9655894132,-78.9477769877,18005743,2018-02-09,10:00,LARCENY - ALL OTHER,LARCENY
35.8807558512,-78.8498062541,18005748,2018-02-19,08:45,CALLS FOR SERVICE (NO CRIME),SUSPICIOUS  ACT
35.9893659137,-78.8708289227,18005752,2018-02-18,16:20,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9314788173,-78.8210297547,18005761,2018-02-17,06:23,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0011715737,-78.8968996395,18005782,2018-02-19,21:15,ROBBERY - COMMERCIAL,ARMED ROBBERY
36.0441598401,-78.8963237197,18005783,2018-02-19,21:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0175536647,-78.967304124,18005784,2018-02-19,22:23,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9971048966,-78.910306218,18005814,2018-01-24,10:17,FOUND PROPERTY,LOST OR FOUND P
35.9991035369,-78.8644512762,18005793,2018-02-20,04:04,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0095300443,-78.9230219712,18005804,2018-02-19,23:00,VANDALISM TO AUTO (NOT ACCIDENTAL),VANDALISM
36.0179660502,-78.909887432,18005818,2017-12-22,00:00,CALLS FOR SERVICE (NO CRIME),ASSIST PERSON
36.0073677208,-78.8909199649,18005822,2018-02-20,11:50,BURGLARY - NON-FORCED ENTRY,ALARM
35.9892495444,-78.8585471658,18005839,2018-02-18,00:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9789730594,-78.871815423,18005838,2018-02-20,14:15,LARCENY - FROM BUILDING,LARCENY
35.9890199526,-78.8476846868,18005854,2018-02-19,15:23,RUNAWAY,ATTEMPT TO LOCA
36.0206462957,-78.8909123599,18005856,2018-02-20,16:10,SEX OFFENSE - INDECENT EXPOSURE,INDECENT
35.8905726072,-78.8362534064,18005860,2018-02-20,16:35,CALLS FOR SERVICE (NO CRIME),DOMESTIC VIOLEN
35.9884780603,-78.849514978,18005867,2018-02-12,08:00,LARCENY - FROM BUILDING,LARCENY
36.0555605967,-78.8889018845,18005886,2018-02-20,21:53,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9191794744,-78.9477906846,18005888,2018-02-20,22:55,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9398940887,-78.8626730396,18005891,2018-02-20,22:51,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0488638311,-78.9097302046,18005895,2018-02-21,03:01,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9077890313,-78.9195826307,18005896,2018-02-21,02:49,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0329557256,-78.9131108081,18005899,2018-02-21,03:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0253269474,-78.9122627362,18005905,2018-02-21,03:48,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9407907064,-78.8618611838,18005908,2018-02-21,01:16,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0322863032,-78.9801086092,18005949,2018-02-21,13:46,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9862770281,-78.9004236539,18005953,2018-02-21,13:40,LARCENY - SHOPLIFTING,FRAUD
35.9835447533,-78.8845261405,18005988,2018-02-21,20:27,ALL OTHER OFFENSES-ESCAPE FROM CUSTODY OR RESIST ARREST,VEHICLE STOP
35.9677356022,-78.9588022213,18005990,2018-02-21,21:20,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0406646758,-78.8928620646,18005997,2018-02-22,00:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9716554006,-78.9395367972,18006000,2018-02-21,12:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0166587462,-78.9519827097,18006012,2018-02-22,06:41,ALL TRAFFIC (EXCEPT DWI),MOTOR VEHICLE C
36.0035049468,-78.9059112108,18006042,2018-02-18,13:00,LARCENY - FROM BUILDING,LARCENY
35.9816853855,-78.8481069869,18006055,2018-02-21,17:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.011750131,-78.900548814,18006051,2018-02-20,07:00,MISSING PERSON,MISSING PERSON
36.0176814082,-78.9109418533,18006084,2018-02-22,17:40,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9898113013,-78.8697989071,18006093,2018-02-22,19:06,STOLEN PROPERTY - POSSESSION/CONCEALING,VEHICLE STOP
35.9788223484,-78.8931799758,18006094,2018-02-22,20:41,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL COCAINE,DRUGS
35.9855651431,-78.9281109842,18006116,2018-02-22,21:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9965284202,-78.9038465403,18006120,2018-02-23,03:20,TOWED/ABANDONED VEHICLE,SUSPICIOUS VEHI
36.0059357375,-78.8858617071,18006125,2018-02-23,04:12,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
36.0131185972,-78.9591872359,18006127,2018-02-23,05:09,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9738871734,-78.8845366651,18006130,2018-02-23,05:00,BURGLARY - FORCIBLE ENTRY,DAMAGE TO PROPE
35.9517565375,-78.874878173,18006160,2018-02-21,18:00,RUNAWAY,RUNAWAY
35.9660005394,-78.8857935556,18006168,2018-02-22,20:15,AGGRAVATED ASSAULT,NOTIFY POLICE
36.0435048087,-78.9336952903,18006183,2018-02-22,22:30,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9963207894,-78.8761547138,18006187,2018-02-16,17:00,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN
36.0281148567,-78.9051744102,18006201,2018-02-23,20:46,DEATH INVESTIGATION,OVERDOSE OR POI
35.9835026416,-78.9009578604,18006206,2018-02-23,21:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.995081218,-78.876090288,18006193,2018-02-23,22:07,DRIVING WHILE IMPAIRED,
35.9939959843,-78.8913019266,18006211,2018-02-23,22:33,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9601560576,-78.9154832713,18006220,2018-02-24,00:01,DRIVING WHILE IMPAIRED,MOTOR VEHICLE C
36.0129749906,-78.9455275387,18006227,2018-02-24,01:28,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9947181294,-78.8831267123,18006236,2018-02-24,03:26,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9172103873,-78.9141257089,18006242,2018-02-24,05:29,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0135091688,-78.8634968756,18006244,2018-02-24,05:27,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN
36.0184767846,-78.8879229289,18006250,2018-02-24,10:05,LARCENY - SHOPLIFTING,LARCENY
35.9724704243,-78.8869095191,18006256,2018-02-23,23:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9037992198,-78.9406249975,18006258,2018-02-22,19:35,LARCENY - SHOPLIFTING,LARCENY
35.9827297685,-78.8989754087,18006262,2018-02-24,12:40,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9940284055,-78.8971291447,18006260,2018-02-24,12:15,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.9043083534,-78.9401563831,18006281,2018-02-24,16:30,LARCENY - SHOPLIFTING,LARCENY
35.9939129461,-78.8685197689,18006286,2018-02-24,18:24,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL COCAINE,MOTOR VEHICLE A
35.9936586374,-78.8721712928,18006335,2018-02-25,10:43,SUSPICIOUS ACTIVITY,HOLD UP ALARM
35.9746838752,-78.9329994022,18006337,2018-02-06,09:00,FRAUD - FALSE PRETENSE,FRAUD
35.9937310964,-78.8923038501,18006300,2018-02-25,02:30,AGGRAVATED ASSAULT,DISTURBANCE WIT
36.0527049573,-78.9047008769,18006301,2018-02-25,02:46,ROBBERY - COMMERCIAL,COMMON LAW ROBB
36.0125283291,-78.9437626545,18006303,2018-02-25,03:20,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9582600068,-78.9607437621,18006306,2018-02-25,04:32,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0035751905,-78.9184912901,18006309,2018-02-25,04:30,DEATH INVESTIGATION,DECEASED PERSON
36.0203337951,-78.889086653,18006322,2018-02-25,08:20,WEAPON VIOLATIONS - POSSESSING/CONCEALING,VEHICLE STOP
35.9882131596,-78.8914546969,18006349,2018-02-21,16:00,FRAUD - CONFIDENCE GAMES/TRICKERY,FRAUD
35.9703499237,-78.9005737664,18006361,2018-02-25,05:00,LARCENY - ALL OTHER,LARCENY
35.9874440998,-78.8832469051,18006377,2018-02-25,17:45,WEAPON VIOLATIONS - USING/DISCHARGING,DISTURBANCE WIT
35.9909801393,-78.8682477993,18006400,2018-02-25,20:25,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
36.0051390451,-78.8737214126,18006404,2018-02-25,21:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.8857705321,-78.8853744679,18006414,2018-02-25,23:51,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0191745973,-78.887728278,18006449,2018-02-11,09:00,FRAUD - FALSE PRETENSE,FRAUD
35.9965758484,-78.9106534296,18006452,2018-02-25,09:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.8852365723,-78.8852957953,18006421,2018-02-26,02:54,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9547262567,-78.9111324754,18006425,2018-02-26,04:55,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9927694204,-78.8740540032,18006476,2018-02-26,12:29,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,VEHICLE STOP
35.975539035,-78.8902028084,18006482,2018-02-26,09:36,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9546695292,-78.9884388301,18006483,2018-02-26,13:43,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
35.9209506781,-78.9579945678,18006495,2017-10-14,15:00,FRAUD - FALSE PRETENSE,FRAUD
35.99108403,-78.8241608566,18006520,2018-02-26,07:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9847771861,-78.8998976742,18006523,2018-02-26,19:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.887528983,-78.8957394656,18006529,2018-02-26,20:30,DRIVING WHILE IMPAIRED,
35.9802750465,-78.8997136479,18006567,2018-02-26,09:00,LOST PROPERTY,LOST OR FOUND P
35.9067674618,-78.9091714442,18006545,2018-02-27,04:34,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0412294585,-78.9248747734,18006550,2018-02-27,05:13,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0417728063,-78.8944073408,18006554,2018-02-27,05:45,DEATH INVESTIGATION,CARDIAC OR RESP
36.0139521042,-78.8093528572,18006559,2018-02-27,07:41,MISSING PERSON,DOMESTIC VIOLEN
36.0383225841,-78.8670231379,18006560,2018-02-27,08:11,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9836060997,-78.9009319482,18006575,2018-02-26,23:15,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,UNAUTHORIZED US
35.9552997501,-78.9970788866,18006584,2018-02-23,12:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.9722670467,-78.9541735783,18006585,2018-02-26,13:31,LARCENY - FROM BUILDING,LARCENY
35.9821155709,-78.8765686045,18006615,2018-02-27,16:20,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9507306153,-78.9071147114,18006635,2018-02-27,18:02,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9958887537,-78.8791038882,18006641,2018-02-27,18:45,ALL OTHER OFFENSES-TRESPASSING,DISTURBANCE WIT
35.9414786549,-78.8631561607,18006637,2018-02-27,19:19,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0597051226,-78.9302425767,18006664,2018-02-28,01:28,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0416329255,-78.8908314487,18006671,2018-02-28,05:22,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9773282834,-78.9047711808,18006673,2018-02-28,06:30,TOWED/ABANDONED VEHICLE,PARKING VIOLATI
36.0042761099,-78.8411841761,18006674,2018-02-28,07:48,ALL TRAFFIC (EXCEPT DWI),MOTOR VEHICLE A
35.9812467062,-78.8773526974,18006682,2018-02-28,01:32,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9710535512,-78.9381270123,18006688,2018-02-10,00:45,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0591066726,-78.9110704111,18006686,2018-02-28,10:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0103415632,-78.9174359231,18006705,2018-02-28,03:30,MOTOR VEHICLE THEFT - OTHER VEHICLE,LARCENY OF VEHI
35.9664074759,-78.9581921927,18006710,2018-02-28,14:33,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0051158336,-78.9501395707,18006711,2018-02-27,15:03,LARCENY - FROM BUILDING,LARCENY
35.9941060871,-78.8781860678,18006728,2018-02-27,08:00,RUNAWAY,MISSING PERSON
35.9923708975,-78.8695097862,18006732,2018-02-28,17:17,LARCENY - SHOPLIFTING,DISTURBANCE
35.9934384457,-78.8896074966,18006753,2018-02-28,21:20,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,DRUGS
35.9106207639,-78.9373896844,18006890,2018-03-01,21:37,COUNTERFEITING - UNDETERMINED,FRAUD
36.0163082771,-78.9110217721,18006761,2018-03-01,00:39,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
36.0141456811,-78.9456673659,18006770,2018-03-01,03:32,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9163204665,-78.9284335223,18006773,2018-03-01,04:08,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0196572268,-78.9495214849,18006777,2018-03-01,07:12,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.8808906997,-78.8263544111,18006780,2018-02-28,19:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.8803222934,-78.9441133128,18006805,2018-02-28,18:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0228312585,-78.9696129813,18006793,2018-03-01,00:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.8768484557,-78.8429670554,18006798,2018-02-28,11:08,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC,FRAUD
35.9376011934,-78.8511756597,18006808,2018-03-01,10:05,ALL OTHER CRIMINAL OFFENSES,ASSIST PERSON
35.8922448483,-78.844480787,18006815,2018-02-28,23:45,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,BREAK IN VEHICL
36.0022082461,-78.9081822444,18006839,2018-03-01,12:55,LARCENY - FROM BUILDING,LARCENY
35.892502538,-78.8484237169,18003383,2018-01-30,07:17,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9979622157,-78.8514932318,18003407,2018-01-30,10:45,LARCENY - ALL OTHER,BREAK IN
35.9761091194,-78.8921967967,18003412,2018-01-30,07:00,VANDALISM TO AUTO (NOT ACCIDENTAL),BREAK IN VEHICL
35.9525022215,-78.999377268,18003421,2018-01-09,12:00,FRAUD - IMPERSONATION,FRAUD
35.9941847772,-78.8882864671,18003433,2018-01-30,15:05,LARCENY - ALL OTHER,SUSPICIOUS PERS
36.0587615385,-78.930670109,18003434,2017-11-29,00:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9674783211,-78.9404327676,18003446,2018-01-30,18:10,LARCENY - SHOPLIFTING,LARCENY
36.0609239307,-78.9021670519,18003453,2018-01-30,17:24,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9467697555,-78.8245366121,18003466,2018-01-30,21:17,BURGLARY - FORCIBLE ENTRY,BREAK IN IN PRO
35.912759891,-78.9321110341,18003474,2018-01-30,17:30,BURGLARY - FORCIBLE ENTRY,SUSPICIOUS  ACT
36.0129649335,-78.9436032419,18003479,2018-01-31,00:36,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0140055082,-78.9431042797,18003483,2018-01-31,01:40,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.939280492,-78.9332706496,18003491,2018-01-31,03:01,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0406202241,-78.8900044172,18003498,2018-01-31,04:30,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0141790687,-78.9432771241,18003499,2018-01-31,04:45,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9910353676,-78.8638363357,18003501,2018-01-31,06:39,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.075483882,-78.908579121,18003512,2018-01-30,13:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
36.0000785392,-78.9009233433,18003513,2018-01-30,13:00,VANDALISM TO AUTO (NOT ACCIDENTAL),VANDALISM
36.0119211269,-78.882635719,18003522,2018-01-30,11:59,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.9862456589,-78.8911212891,18003533,2018-01-31,10:52,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0294992031,-78.9256017015,18003535,2018-01-31,11:00,LARCENY - FROM BUILDING,LARCENY
36.0372064054,-78.8790390371,18003537,2018-01-31,08:00,LARCENY - FROM BUILDING,LARCENY
36.0526013321,-78.9154132198,18003550,2018-01-31,11:10,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9084336171,-78.9373567651,18003554,2018-01-31,13:50,ALL OTHER CRIMINAL OFFENSES,PANHANDLING OR
35.981699338,-78.8918280632,18003574,2018-01-31,16:20,RAPE - FORCIBLE,SEXUAL ASSAULT
36.0200993806,-78.8998613768,18003580,2018-01-31,17:40,FOUND PROPERTY,LOST OR FOUND P
36.0403997594,-78.8930168031,18003589,2018-01-31,19:41,VANDALISM TO PROP (NOT ACCIDENTAL),SUSPICIOUS PERS
35.9942531977,-78.8728687998,18003590,2018-01-31,20:05,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,DRUGS
35.9896503925,-78.8487591439,18003598,2018-01-31,21:02,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),FOLLOW UP
35.9519410688,-78.9054294021,18003602,2018-01-31,07:00,MISSING PERSON,MISSING PERSON
35.9166151979,-78.9097025305,18003647,2015-05-31,08:00,FRAUD - IMPERSONATION,FRAUD - IMPERSO
35.9715971557,-78.9389103096,18003614,2018-02-01,02:45,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9700965291,-78.8457470391,18003621,2018-02-01,05:59,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0077707917,-78.9221008709,18003723,2018-02-01,22:00,LARCENY - SHOPLIFTING,LARCENY
35.9744515776,-78.8863672434,18003731,2018-02-01,23:35,LARCENY - FROM MOTOR VEHICLE,DISTURBANCE
35.9442285615,-78.9012816954,18003736,2018-01-30,18:37,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0515211815,-78.9095321462,18003745,2018-02-02,01:46,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.8801407492,-78.8497806456,18003744,2018-02-02,02:16,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9418172894,-78.8621785779,18003747,2018-02-02,02:25,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0139154457,-78.943435382,18003757,2018-02-02,04:52,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0146733348,-78.9438963504,18003761,2018-02-02,05:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9959753138,-78.8746794969,18003799,2018-02-02,14:13,ROBBERY - INDIVIDUAL,CARJACKING
35.904262384,-78.9432009355,18003812,2018-02-02,19:00,LARCENY - SHOPLIFTING,LARCENY
36.0035788787,-78.8634006461,18003841,2018-02-03,01:39,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0098275381,-78.9435547654,18003858,2018-02-03,10:00,VANDALISM TO PROP (NOT ACCIDENTAL),VANDALISM
35.9354095365,-78.8223368686,18003869,2018-02-03,00:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9980485703,-78.8894760667,18003868,2018-02-02,00:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9485059977,-78.9035994548,18003878,2018-02-03,13:40,WEAPON VIOLATIONS - POSSESSING/CONCEALING,VEHICLE STOP
35.9853965113,-78.9239285903,18003882,2018-02-01,15:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9665034134,-78.9197986665,18003885,2018-02-03,10:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.991689165,-78.8900488269,18003883,2018-02-03,15:04,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
35.9968803504,-78.9071137378,18003910,2018-02-03,22:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9971325001,-78.905814104,18003990,2018-02-03,18:30,LOST PROPERTY,LOST OR FOUND P
36.0204536454,-78.889307801,18003914,2018-02-03,23:50,DRIVING WHILE IMPAIRED,UNKNOWN PROBLEM
36.0407087775,-78.8854125232,18003923,2018-02-04,05:23,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9666113134,-78.9198363285,18003937,2018-02-02,15:00,BURGLARY - FORCIBLE ENTRY,SUSPICIOUS  ACT
35.987107511,-78.823932219,18003959,2018-02-04,10:07,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
36.0060970124,-78.9205285609,18003958,2018-02-04,10:24,ALL OTHER OFFENSES-TRESPASSING,TRESPASS OR UNW
35.9802086651,-78.8984096461,18003960,2018-02-01,15:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9576679,-78.889283856,18003970,2018-02-04,11:57,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),STOLEN VEHICLE
36.0262795059,-78.9614537609,18003973,2018-02-04,12:24,FRAUD - IMPERSONATION,FRAUD
35.9937413114,-78.9004235354,18003992,2018-01-28,12:35,FORGERY - USING/UTTERING,NOTIFY POLICE
35.9717792256,-78.8949761102,18003982,2018-02-03,22:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0267963366,-78.9121340989,18004018,2018-02-04,16:30,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
35.9846482389,-78.9121847199,18004030,2018-02-04,18:40,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0310536464,-78.9265652103,18004043,2018-02-04,20:40,FRAUD - OTHER,FRAUD
36.0029583183,-78.9144067231,18004050,2018-02-04,22:36,ROBBERY - COMMERCIAL,ARMED ROBBERY
35.9912179441,-78.8654530368,18004151,2017-12-14,13:00,LARCENY - ALL OTHER,LARCENY
36.0921130442,-78.9318512949,18004104,2018-02-05,07:30,LARCENY - FROM MOTOR VEHICLE,LARCENY - FROM
35.9684574204,-78.8984018056,18002883,2018-01-25,17:21,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,LOST OR FOUND P
35.9591227809,-78.9770606427,18004069,2018-02-05,03:31,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9607385232,-78.9645310721,18004071,2018-02-05,04:22,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9790987769,-78.8689991984,18004072,2018-02-05,04:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.021823847,-78.9182745893,18004099,2018-02-05,04:00,BURGLARY - FORCIBLE ENTRY,DAMAGE TO PROPE
35.9200162346,-78.9296658197,18004084,2018-02-05,10:55,DEATH INVESTIGATION,CARDIAC OR RESP
35.9949744846,-78.9041668257,18004106,2018-02-05,11:22,CALLS FOR SERVICE (NO CRIME),DAMAGE TO PROPE
35.9899729824,-78.892160284,18004123,2016-02-02,15:11,AGGRAVATED ASSAULT,ASSAULT
35.9881308713,-78.860039311,18004136,2018-02-04,14:03,FRAUD - CREDIT CARD/ATM,FRAUD
36.0610185,-78.9275178565,18004157,2018-02-04,11:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.9990308018,-78.9059411016,18004159,2018-02-05,14:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9757994731,-78.9264928513,18004167,2018-02-04,22:20,ROBBERY - COMMERCIAL,COMMON LAW ROBB
36.0007238452,-78.9040883175,18004162,2018-02-05,15:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.02689065,-78.9556270527,18004173,2017-12-21,11:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9047440938,-78.9378992943,18004172,2018-02-01,13:00,SUSPICIOUS ACTIVITY,SUSPICIOUS PERS
35.980699626,-78.9151055455,18004188,2018-02-05,18:21,FOUND PROPERTY,LOST OR FOUND P
35.9646885918,-78.9091324982,18004187,2018-02-05,19:06,DISORDERLY CONDUCT,HARASSMENT
36.0496083753,-78.9250577384,18004189,2018-02-05,07:30,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9171010703,-78.8140447267,18004202,2017-10-22,09:00,SIMPLE ASSAULT-ALL OTHER,DOMESTIC VIOLEN
36.01702564,-78.8897700025,18004207,2018-02-05,23:20,LARCENY - ALL OTHER,LARCENY
35.8797606431,-78.8519965454,18004209,2018-02-06,00:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9893200734,-78.8964883701,18004214,2018-02-06,00:23,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL COCAINE,VEHICLE STOP
35.9587439236,-78.9591377257,18004215,2018-02-06,00:30,LARCENY - SHOPLIFTING,LARCENY
35.9588443503,-78.9764828968,18004220,2018-02-06,03:29,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0416036396,-78.8910589683,18004222,2018-02-06,04:17,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0401523011,-78.8905179797,18004226,2018-02-06,05:23,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0408953782,-78.8903249037,18004238,2018-02-06,08:02,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0250472744,-78.9131791522,18004241,2018-02-06,08:37,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9243831008,-78.8430363242,18004264,2018-01-16,14:00,ALL OTHER - HARASSING PHONE CALLS,HARASSMENT
35.9485654041,-78.9207880625,18004272,2018-02-06,12:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0048817521,-78.877582453,18004282,2018-02-06,14:25,TOWED/ABANDONED VEHICLE,ABANDONED VEHIC
36.002336328,-78.8851327472,18004283,2018-02-06,14:30,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,DRUGS
